original_language,budget,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
en,1000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,13000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,12000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,50000000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,74000000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fr,6800000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
en,3000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,22000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,25000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,26000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
en,5000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,32000000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
en,1800000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,1100000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,55000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
cn,20000000,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,5000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,2000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,80000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,2000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,45000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,30000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ar,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,25000000,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
en,3000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,55000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
en,12000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,38000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,8500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,4500000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
en,2000000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,17000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
en,23000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
en,27000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
en,60000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
en,27000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,54000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
fr,33000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,50000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,37000000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
en,75000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
en,45000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,42000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
en,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
en,200000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,25000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
en,3400000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,50000000,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
es,12806000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,6500000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,50000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
en,130000000,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,18500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,18000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ro,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,22000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
it,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,7000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,120000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,14000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,25000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,1200000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,20000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,60000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,43000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,13300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
en,26000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,45000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,99000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,46000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
en,20000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,3800000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,27000000,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,14000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
en,10000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,4700000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
da,6500000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,32000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
en,25000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
en,79000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
en,27000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,90000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,48000000,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,5000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,25000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,45000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,250000000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,18000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,30000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,17000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
hi,1250000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
en,80000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
en,45000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
en,190000000,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
en,3500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,115000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,80000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,125000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,5952000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
en,35000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,135000000,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,2700000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,70000000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
en,1500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,2000000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
en,4000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,63000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,19000000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ja,2000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,10000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
en,9000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,30000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
en,850000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,9000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,10000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,53000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
en,25000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,80000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,30000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
en,22000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,16000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,60000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,60000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
de,5000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,7000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,6500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,21150000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,65000000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,11000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,95000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
en,16000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
en,150000000,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,2100000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
en,12000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,30000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
en,13500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,50000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de,92620000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
en,8500000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,125000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,1500000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,35000000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,14000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,22000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,50000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zh,40000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,35000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,40000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3180000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
en,75000000,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
en,30000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,90000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
en,16000000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
en,115000000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,2300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,90000000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
en,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,165000000,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,55000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,38000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,16000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
en,10000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
en,10000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,56000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,175000000,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ja,26500000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,7000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,1455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
en,4000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,12000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,5000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,9000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,80000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,85000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,500000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,9000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,160000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,11000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
fr,25000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
en,10000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
en,15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,30000000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,28000000,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
en,8000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,6500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,26000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,18000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,25000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,60000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
en,78000000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,80000000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
es,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
hi,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,120000000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
en,1200000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
fr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,10000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,13000000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
en,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,50200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
en,32000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,61000000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,20000000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
en,16500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
en,75000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,30000000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
en,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,22000000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
en,60000000,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,6000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,65000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,150000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,16000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,55000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,34000000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,30000000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,30000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,26000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,85000000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,18500000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,14000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
